	   7.46	   8.60	  -6.49	  66.47	  -0.42	   0.11
	   7.46	   8.59	  -6.49	  66.47	  -0.35	   0.11
	   7.46	   8.59	  -6.49	  66.40	  -0.33	   0.11
	   7.46	   8.58	  -6.50	  66.47	  -0.37	   0.11
	   7.46	   8.58	  -6.50	  66.47	  -0.35	   0.11
	   7.45	   8.59	  -6.50	  66.60	  -0.33	   0.11
	   7.46	   8.59	  -6.51	  66.62	  -0.22	   0.11
	   7.45	   8.60	  -6.52	  66.62	  -0.40	   0.11
	   7.44	   8.60	  -6.53	  66.56	  -0.37	   0.11
	   7.45	   8.60	  -6.53	  66.62	  -0.46	   0.11
	   7.45	   8.60	  -6.53	  66.62	  -0.46	   0.11
	   7.45	   8.60	  -6.54	  66.84	  -0.42	   0.11
	   7.45	   8.60	  -6.54	  66.86	  -0.35	   0.11
	   7.45	   8.60	  -6.54	  66.88	  -0.35	   0.11
	   7.45	   8.61	  -6.54	  66.86	  -0.35	   0.11
	   7.45	   8.60	  -6.54	  66.88	  -0.26	   0.11
	   7.45	   8.60	  -6.54	  66.91	  -0.26	   0.11
	   7.45	   8.60	  -6.54	  66.93	  -0.24	   0.11
	   7.46	   8.60	  -6.55	  67.02	  -0.31	   0.11
	   7.46	   8.60	  -6.56	  67.04	  -0.29	   0.11
	   7.45	   8.59	  -6.56	  66.93	  -0.33	   0.11
	   7.45	   8.59	  -6.56	  66.93	  -0.37	   0.11
	   7.45	   8.60	  -6.56	  66.97	  -0.40	   0.11
	   7.46	   8.60	  -6.57	  66.80	  -0.40	   0.11
	   7.45	   8.60	  -6.57	  66.80	  -0.33	   0.11
	   7.45	   8.60	  -6.57	  66.80	  -0.33	   0.11
	   7.44	   8.60	  -6.58	  66.75	  -0.31	   0.11
	   7.44	   8.60	  -6.57	  66.64	  -0.24	   0.11
	   7.44	   8.60	  -6.57	  66.64	  -0.24	   0.11
	   7.44	   8.60	  -6.57	  66.49	  -0.26	   0.13
	   7.44	   8.60	  -6.57	  66.47	  -0.22	   0.13
	   7.45	   8.60	  -6.57	  66.42	  -0.22	   0.11
	   7.45	   8.60	  -6.57	  66.49	  -0.22	   0.11
	   7.45	   8.59	  -6.57	  66.49	  -0.18	   0.11
	   7.45	   8.59	  -6.56	  66.51	  -0.02	   0.11
	   7.46	   8.59	  -6.56	  66.51	  -0.02	   0.11
	   7.44	   8.59	  -6.54	  66.40	   0.13	   0.11
	   7.45	   8.60	  -6.53	  66.38	   0.13	   0.11
	   7.45	   8.60	  -6.53	  66.47	   0.20	   0.11
	   7.45	   8.60	  -6.52	  66.36	  -0.04	   0.11
	   7.45	   8.60	  -6.52	  66.34	  -0.04	   0.11
	   7.44	   8.60	  -6.51	  66.60	  -0.11	   0.11
	   7.44	   8.60	  -6.51	  66.60	  -0.11	   0.11
	   7.44	   8.60	  -6.52	  66.58	  -0.20	   0.11
	   7.43	   8.60	  -6.52	  66.53	  -0.18	   0.11
	   7.43	   8.60	  -6.52	  66.47	  -0.13	   0.11
	   7.43	   8.60	  -6.52	  66.45	  -0.15	   0.11
	   7.43	   8.60	  -6.52	  66.40	  -0.15	   0.11
	   7.43	   8.60	  -6.51	  66.40	  -0.18	   0.11
	   7.43	   8.60	  -6.51	  66.38	  -0.18	   0.11
	   7.43	   8.60	  -6.51	  66.38	  -0.20	   0.11
	   7.43	   8.60	  -6.51	  66.38	  -0.18	   0.11
	   7.43	   8.60	  -6.51	  66.36	  -0.18	   0.11
	   7.43	   8.60	  -6.51	  66.36	  -0.18	   0.11
	   7.43	   8.60	  -6.51	  66.34	  -0.18	   0.11
	   7.44	   8.61	  -6.50	  66.29	  -0.22	   0.11
	   7.44	   8.62	  -6.50	  66.49	  -0.18	   0.11
	   7.44	   8.62	  -6.51	  66.49	  -0.15	   0.11
	   7.43	   8.63	  -6.51	  66.49	  -0.15	   0.11
	   7.43	   8.62	  -6.50	  66.58	  -0.15	   0.11
	   7.43	   8.62	  -6.50	  66.60	  -0.13	   0.11
	   7.43	   8.63	  -6.50	  66.60	  -0.15	   0.11
	   7.43	   8.63	  -6.50	  66.62	  -0.15	   0.11
	   7.43	   8.63	  -6.50	  66.67	  -0.20	   0.11
	   7.44	   8.63	  -6.50	  66.69	  -0.20	   0.11
	   7.44	   8.62	  -6.50	  66.53	  -0.24	   0.11
	   7.44	   8.62	  -6.49	  66.53	  -0.37	   0.11
	   7.44	   8.62	  -6.49	  66.51	  -0.42	   0.11
	   7.44	   8.61	  -6.49	  66.58	  -0.44	   0.11
	   7.44	   8.61	  -6.48	  66.62	  -0.40	   0.11
	   7.44	   8.60	  -6.47	  66.67	  -0.26	   0.11
	   7.44	   8.60	  -6.47	  66.67	  -0.26	   0.11
	   7.44	   8.60	  -6.48	  66.71	  -0.31	   0.11
	   7.44	   8.60	  -6.48	  66.71	  -0.31	   0.11
	   7.44	   8.61	  -6.48	  66.80	  -0.31	   0.11
	   7.44	   8.60	  -6.47	  66.80	  -0.40	   0.11
	   7.44	   8.61	  -6.47	  66.84	  -0.42	   0.11
	   7.43	   8.61	  -6.47	  66.93	  -0.42	   0.11
	   7.42	   8.60	  -6.49	  66.84	  -0.33	   0.11
	   7.41	   8.60	  -6.48	  66.77	  -0.29	   0.11
	   7.41	   8.60	  -6.48	  66.77	  -0.29	   0.11
	   7.41	   8.60	  -6.48	  66.67	  -0.33	   0.11
	   7.41	   8.60	  -6.49	  66.69	  -0.15	   0.11
	   7.41	   8.59	  -6.49	  66.69	  -0.15	   0.11
	   7.40	   8.59	  -6.47	  66.91	  -0.20	   0.11
	   7.40	   8.58	  -6.47	  66.99	   0.00	   0.11
	   7.40	   8.58	  -6.47	  67.04	   0.00	   0.11
	   7.40	   8.58	  -6.47	  67.04	   0.02	   0.11
	   7.39	   8.58	  -6.47	  66.99	   0.11	   0.11
	   7.40	   8.59	  -6.46	  67.04	   0.07	   0.11
	   7.40	   8.58	  -6.46	  66.97	   0.07	   0.11
	   7.40	   8.58	  -6.46	  66.97	   0.00	   0.11
	   7.40	   8.58	  -6.46	  66.99	   0.00	   0.11
	   7.40	   8.59	  -6.46	  66.86	   0.04	   0.11
	   7.40	   8.59	  -6.46	  66.86	   0.11	   0.11
	   7.39	   8.60	  -6.47	  66.82	  -0.13	   0.11
	   7.42	   8.61	  -6.53	  66.71	  -0.26	   0.11
	   7.41	   8.61	  -6.53	  66.62	  -0.22	   0.11
	   7.42	   8.62	  -6.53	  66.62	  -0.24	   0.11
	   7.42	   8.61	  -6.53	  66.60	  -0.24	   0.11
	   7.42	   8.61	  -6.52	  66.60	  -0.37	   0.11
	   7.42	   8.61	  -6.52	  66.58	  -0.37	   0.11
	   7.42	   8.61	  -6.52	  66.53	  -0.37	   0.11
	   7.42	   8.61	  -6.52	  66.56	  -0.35	   0.11
	   7.43	   8.60	  -6.50	  66.56	  -0.18	   0.11
	   7.43	   8.60	  -6.50	  66.58	  -0.18	   0.11
	   7.43	   8.60	  -6.50	  66.56	  -0.18	   0.11
	   7.44	   8.61	  -6.49	  66.58	  -0.20	   0.11
	   7.44	   8.64	  -6.44	  66.62	  -0.55	   0.11
	   7.44	   8.64	  -6.44	  66.53	  -0.59	   0.11
	   7.44	   8.64	  -6.45	  66.51	  -0.51	   0.11
	   7.45	   8.64	  -6.45	  66.49	  -0.51	   0.11
	   7.44	   8.63	  -6.43	  66.77	  -0.55	   0.11
	   7.44	   8.62	  -6.43	  66.86	  -0.44	   0.11
	   7.44	   8.62	  -6.43	  66.88	  -0.40	   0.11
	   7.44	   8.62	  -6.43	  66.91	  -0.42	   0.11
	   7.44	   8.62	  -6.44	  66.93	  -0.44	   0.11
	   7.44	   8.62	  -6.43	  66.95	  -0.44	   0.11
	   7.44	   8.60	  -6.43	  66.86	  -0.48	   0.11
	   7.44	   8.60	  -6.44	  66.91	  -0.26	   0.11
	   7.44	   8.60	  -6.44	  66.91	  -0.24	   0.11
	   7.44	   8.60	  -6.44	  66.75	  -0.18	   0.11
	   7.44	   8.60	  -6.44	  66.75	  -0.07	   0.11
	   7.44	   8.61	  -6.45	  66.73	  -0.15	   0.11
	   7.44	   8.60	  -6.46	  66.67	  -0.11	   0.11
	   7.44	   8.60	  -6.47	  66.75	  -0.13	   0.11
	   7.44	   8.60	  -6.47	  66.75	  -0.13	   0.11
	   7.44	   8.60	  -6.47	  66.73	  -0.13	   0.11
	   7.44	   8.60	  -6.46	  66.73	  -0.29	   0.11
	   7.44	   8.60	  -6.46	  66.75	  -0.26	   0.11
	   7.46	   8.66	  -6.53	  66.53	  -0.55	   0.11
	   7.46	   8.66	  -6.53	  66.53	  -0.55	   0.11
	   7.46	   8.66	  -6.53	  66.60	  -0.55	   0.11
	   7.46	   8.66	  -6.53	  66.60	  -0.51	   0.11
	   7.46	   8.66	  -6.53	  66.60	  -0.51	   0.11
	   7.45	   8.66	  -6.53	  66.84	  -0.57	   0.11
	   7.45	   8.66	  -6.53	  66.86	  -0.57	   0.11
	   7.46	   8.65	  -6.52	  66.91	  -0.51	   0.11
	   7.46	   8.65	  -6.52	  66.93	  -0.55	   0.11
	   7.46	   8.65	  -6.52	  66.95	  -0.55	   0.11
	   7.46	   8.65	  -6.52	  66.97	  -0.55	   0.11
	   7.46	   8.64	  -6.52	  66.75	  -0.62	   0.11
	   7.46	   8.64	  -6.53	  66.75	  -0.46	   0.13
	   7.47	   8.64	  -6.53	  66.73	  -0.44	   0.11
	   7.48	   8.65	  -6.53	  66.58	  -0.44	   0.11
	   7.48	   8.65	  -6.53	  66.58	  -0.46	   0.11
	   7.48	   8.65	  -6.54	  66.56	  -0.46	   0.11
	   7.48	   8.65	  -6.54	  66.51	  -0.46	   0.11
	   7.48	   8.64	  -6.56	  66.71	  -0.53	   0.11
	   7.48	   8.65	  -6.56	  66.91	  -0.53	   0.11
	   7.48	   8.65	  -6.56	  66.93	  -0.68	   0.11
	   7.48	   8.65	  -6.56	  66.95	  -0.70	   0.11
	   7.48	   8.66	  -6.57	  66.80	  -0.70	   0.11
	   7.48	   8.66	  -6.57	  66.80	  -0.70	   0.11
	   7.49	   8.65	  -6.56	  66.82	  -0.62	   0.11
	   7.49	   8.65	  -6.56	  66.86	  -0.62	   0.11
	   7.49	   8.66	  -6.55	  66.75	  -0.57	   0.11
	   7.49	   8.66	  -6.55	  66.75	  -0.59	   0.11
	   7.49	   8.65	  -6.55	  66.64	  -0.62	   0.11
	   7.49	   8.65	  -6.54	  66.64	  -0.83	   0.11
	   7.48	   8.66	  -6.53	  66.64	  -0.88	   0.11
	   7.49	   8.67	  -6.53	  66.40	  -0.92	   0.11
	   7.49	   8.67	  -6.53	  66.38	  -0.92	   0.11
	   7.49	   8.65	  -6.52	  66.36	  -0.83	   0.11
	   7.49	   8.65	  -6.52	  66.31	  -0.83	   0.11
	   7.48	   8.66	  -6.50	  66.20	  -0.79	   0.11
	   7.48	   8.66	  -6.51	  66.18	  -0.77	   0.11
	   7.48	   8.68	  -6.51	  66.45	  -0.79	   0.11
	   7.48	   8.68	  -6.51	  66.45	  -0.73	   0.11
	   7.47	   8.69	  -6.51	  66.47	  -0.73	   0.11
	   7.46	   8.68	  -6.50	  66.58	  -0.73	   0.11
	   7.46	   8.68	  -6.51	  66.60	  -0.59	   0.11
	   7.46	   8.68	  -6.50	  66.62	  -0.53	   0.11
	   7.46	   8.68	  -6.51	  66.58	  -0.53	   0.11
	   7.46	   8.68	  -6.51	  66.60	  -0.55	   0.11
	   7.46	   8.68	  -6.52	  66.60	  -0.51	   0.11
	   7.45	   8.68	  -6.52	  66.62	  -0.51	   0.11
	   7.45	   8.69	  -6.50	  66.62	  -0.68	   0.11
	   7.46	   8.69	  -6.50	  66.60	  -0.68	   0.11
	   7.44	   8.68	  -6.49	  66.75	  -0.70	   0.11
	   7.44	   8.67	  -6.48	  66.82	  -0.59	   0.11
	   7.44	   8.66	  -6.47	  66.86	  -0.42	   0.11
	   7.44	   8.66	  -6.48	  66.86	  -0.40	   0.11
	   7.44	   8.66	  -6.49	  66.91	  -0.42	   0.11
	   7.44	   8.66	  -6.49	  66.93	  -0.42	   0.11
	   7.44	   8.65	  -6.48	  66.88	  -0.42	   0.11
	   7.44	   8.65	  -6.48	  66.91	  -0.46	   0.11
	   7.44	   8.65	  -6.48	  66.91	  -0.46	   0.11
	   7.44	   8.66	  -6.48	  66.77	  -0.40	   0.11
	   7.44	   8.66	  -6.48	  66.77	  -0.37	   0.11
	   7.44	   8.66	  -6.48	  66.77	  -0.40	   0.11
	   7.44	   8.66	  -6.48	  66.77	  -0.37	   0.11
	   7.46	   8.66	  -6.50	  66.88	  -0.48	   0.11
	   7.45	   8.65	  -6.50	  66.91	  -0.46	   0.11
	   7.45	   8.65	  -6.50	  66.86	  -0.48	   0.11
	   7.45	   8.65	  -6.50	  66.84	  -0.59	   0.11
	   7.45	   8.65	  -6.50	  66.86	  -0.62	   0.11
	   7.46	   8.66	  -6.50	  66.69	  -0.59	   0.11
	   7.46	   8.66	  -6.50	  66.64	  -0.68	   0.11
	   7.46	   8.66	  -6.50	  66.64	  -0.70	   0.11
	   7.45	   8.66	  -6.51	  66.58	  -0.70	   0.11
	   7.46	   8.66	  -6.51	  66.64	  -0.77	   0.11
	   7.45	   8.66	  -6.52	  66.64	  -0.79	   0.11
	   7.45	   8.66	  -6.52	  66.73	  -0.79	   0.11
	   7.46	   8.66	  -6.53	  66.73	  -0.66	   0.11
	   7.46	   8.66	  -6.53	  66.73	  -0.68	   0.11
	   7.46	   8.66	  -6.53	  66.75	  -0.68	   0.11
	   7.46	   8.66	  -6.53	  66.75	  -0.66	   0.11
	   7.46	   8.65	  -6.52	  66.77	  -0.55	   0.11
	   7.46	   8.65	  -6.53	  66.77	  -0.55	   0.11
	   7.46	   8.65	  -6.53	  66.84	  -0.59	   0.13
	   7.45	   8.64	  -6.53	  66.84	  -0.55	   0.11
	   7.45	   8.64	  -6.54	  66.73	  -0.59	   0.11
	   7.45	   8.64	  -6.55	  66.73	  -0.42	   0.11
	   7.45	   8.63	  -6.55	  66.71	  -0.40	   0.11
	   7.45	   8.63	  -6.55	  66.77	  -0.40	   0.11
	   7.44	   8.62	  -6.55	  66.80	  -0.35	   0.11
	   7.44	   8.63	  -6.56	  66.82	  -0.40	   0.11
	   7.44	   8.63	  -6.57	  66.77	  -0.35	   0.11
	   7.43	   8.63	  -6.57	  66.75	  -0.35	   0.11
	   7.43	   8.62	  -6.57	  66.75	  -0.33	   0.11
	   7.43	   8.62	  -6.57	  66.73	  -0.33	   0.11
	   7.44	   8.57	  -6.50	  66.71	   0.18	   0.11
	   7.43	   8.57	  -6.49	  66.69	  -0.07	   0.11
	   7.43	   8.58	  -6.49	  66.69	  -0.09	   0.11
	   7.44	   8.58	  -6.49	  66.53	  -0.09	   0.11
	   7.44	   8.58	  -6.49	  66.51	  -0.09	   0.11
	   7.43	   8.58	  -6.50	  66.49	  -0.13	   0.11
	   7.43	   8.58	  -6.50	  66.47	  -0.11	   0.11
	   7.44	   8.58	  -6.52	  66.56	  -0.20	   0.11
	   7.45	   8.58	  -6.51	  66.56	  -0.26	   0.13
	   7.45	   8.59	  -6.51	  66.73	  -0.24	   0.11
	   7.45	   8.59	  -6.50	  66.71	  -0.40	   0.11
	   7.45	   8.60	  -6.50	  66.73	  -0.42	   0.11
	   7.45	   8.59	  -6.50	  66.80	  -0.46	   0.11
	   7.45	   8.58	  -6.50	  66.82	  -0.29	   0.11
	   7.45	   8.58	  -6.50	  66.84	  -0.20	   0.11
	   7.44	   8.57	  -6.51	  66.75	  -0.15	   0.11
	   7.43	   8.58	  -6.50	  66.64	  -0.09	   0.11
	   7.43	   8.58	  -6.50	  66.64	  -0.09	   0.11
	   7.44	   8.57	  -6.50	  66.56	  -0.09	   0.11
	   7.45	   8.60	  -6.52	  66.49	  -0.09	   0.11
	   7.44	   8.60	  -6.51	  66.62	  -0.11	   0.11
	   7.44	   8.60	  -6.51	  66.64	  -0.02	   0.11
	   7.44	   8.60	  -6.51	  66.67	  -0.02	   0.11
	   7.44	   8.60	  -6.51	  66.64	   0.00	   0.11
	   7.44	   8.60	  -6.52	  66.69	  -0.02	   0.11
	   7.44	   8.60	  -6.52	  66.69	   0.00	   0.11
	   7.44	   8.59	  -6.52	  66.53	  -0.04	   0.11
	   7.44	   8.59	  -6.51	  66.53	  -0.15	   0.11
	   7.44	   8.59	  -6.51	  66.53	  -0.18	   0.11
	   7.44	   8.59	  -6.52	  66.40	  -0.11	   0.11
	   7.44	   8.60	  -6.52	  66.38	  -0.18	   0.11
	   7.44	   8.61	  -6.53	  66.34	  -0.37	   0.11
	   7.43	   8.61	  -6.54	  66.27	  -0.35	   0.11
	   7.44	   8.60	  -6.55	  66.40	  -0.46	   0.11
	   7.44	   8.60	  -6.55	  66.38	  -0.48	   0.11
	   7.44	   8.61	  -6.56	  66.69	  -0.40	   0.11
	   7.44	   8.61	  -6.56	  66.71	  -0.42	   0.11
	   7.44	   8.62	  -6.56	  66.73	  -0.44	   0.11
	   7.44	   8.63	  -6.57	  66.38	  -0.42	   0.11
	   7.45	   8.64	  -6.57	  66.29	  -0.55	   0.13
	   7.45	   8.63	  -6.56	  66.29	  -0.46	   0.13
	   7.46	   8.63	  -6.56	  66.34	  -0.51	   0.11
	   7.46	   8.63	  -6.56	  66.31	  -0.48	   0.11
	   7.45	   8.63	  -6.56	  66.29	  -0.48	   0.11
	   7.46	   8.63	  -6.56	  66.31	  -0.46	   0.11
	   7.46	   8.63	  -6.57	  66.31	  -0.35	   0.11
	   7.47	   8.63	  -6.57	  66.31	  -0.33	   0.11
	   7.46	   8.63	  -6.56	  66.53	  -0.40	   0.11
	   7.46	   8.63	  -6.57	  66.51	  -0.53	   0.13
	   7.46	   8.64	  -6.58	  66.49	  -0.68	   0.11
	   7.46	   8.64	  -6.58	  66.47	  -0.68	   0.13
	   7.44	   8.65	  -6.56	  66.31	  -0.57	   0.11
	   7.46	   8.66	  -6.55	  66.31	  -0.62	   0.13
	   7.46	   8.67	  -6.56	  66.58	  -0.55	   0.11
	   7.46	   8.67	  -6.56	  66.62	  -0.42	   0.13
	   7.46	   8.67	  -6.56	  66.62	  -0.40	   0.13
	   7.45	   8.67	  -6.55	  66.93	  -0.42	   0.13
	   7.45	   8.66	  -6.55	  66.97	  -0.33	   0.11
	   7.45	   8.66	  -6.55	  67.02	  -0.31	   0.11
	   7.45	   8.67	  -6.54	  67.06	  -0.31	   0.11
	   7.44	   8.67	  -6.54	  67.04	  -0.24	   0.11
	   7.44	   8.67	  -6.54	  67.08	  -0.22	   0.11
	   7.45	   8.67	  -6.53	  66.99	  -0.35	   0.11
	   7.45	   8.67	  -6.54	  67.02	  -0.33	   0.11
	   7.46	   8.66	  -6.52	  67.06	  -0.18	   0.11
	   7.45	   8.67	  -6.54	  66.99	  -0.18	   0.11
	   7.44	   8.67	  -6.53	  66.93	  -0.11	   0.11
	   7.45	   8.67	  -6.53	  66.93	  -0.11	   0.11
	   7.45	   8.67	  -6.53	  66.88	  -0.11	   0.13
	   7.45	   8.68	  -6.50	  66.88	  -0.44	   0.11
	   7.44	   8.68	  -6.50	  66.91	  -0.48	   0.11
	   7.44	   8.68	  -6.50	  66.99	  -0.48	   0.11
	   7.44	   8.67	  -6.50	  66.99	  -0.42	   0.11
	   7.44	   8.66	  -6.47	  67.02	  -0.29	   0.11
	   7.44	   8.66	  -6.47	  67.02	  -0.29	   0.11
	   7.44	   8.66	  -6.47	  67.02	  -0.29	   0.11
	   7.43	   8.66	  -6.48	  67.04	  -0.26	   0.11
	   7.44	   8.65	  -6.48	  66.84	  -0.29	   0.11
	   7.44	   8.65	  -6.47	  66.80	  -0.46	   0.11
	   7.44	   8.65	  -6.47	  66.77	  -0.48	   0.11
	   7.44	   8.65	  -6.47	  66.75	  -0.51	   0.11
	   7.50	   8.64	  -6.54	  66.91	  -0.35	   0.13
	   7.50	   8.64	  -6.53	  66.82	  -0.24	   0.11
	   7.49	   8.64	  -6.54	  66.82	  -0.20	   0.11
	   7.49	   8.63	  -6.54	  66.67	  -0.22	   0.11
	   7.49	   8.63	  -6.53	  66.62	  -0.46	   0.11
	   7.49	   8.63	  -6.53	  66.62	  -0.48	   0.11
	   7.49	   8.63	  -6.53	  66.51	  -0.46	   0.11
	   7.49	   8.63	  -6.53	  66.51	  -0.42	   0.11
	   7.49	   8.64	  -6.53	  66.47	  -0.48	   0.11
	   7.49	   8.63	  -6.54	  66.40	  -0.42	   0.11
	   7.49	   8.63	  -6.55	  66.47	  -0.46	   0.11
	   7.49	   8.63	  -6.55	  66.45	  -0.46	   0.11
	   7.49	   8.64	  -6.55	  66.62	  -0.42	   0.11
	   7.49	   8.63	  -6.56	  66.62	  -0.33	   0.11
	   7.49	   8.64	  -6.56	  66.64	  -0.31	   0.11
	   7.49	   8.64	  -6.56	  66.51	  -0.26	   0.11
	   7.49	   8.64	  -6.56	  66.49	  -0.26	   0.11
	   7.49	   8.64	  -6.56	  66.49	  -0.20	   0.11
	   7.50	   8.64	  -6.56	  66.49	  -0.20	   0.11
	   7.41	   8.62	  -6.52	  66.64	  -0.24	   0.11
	   7.41	   8.62	  -6.53	  66.69	  -0.29	   0.11
	   7.43	   8.63	  -6.52	  66.71	  -0.35	   0.11
	   7.42	   8.64	  -6.52	  66.86	  -0.29	   0.11
	   7.43	   8.64	  -6.53	  66.95	  -0.07	   0.11
	   7.43	   8.63	  -6.53	  66.97	  -0.04	   0.11
	   7.43	   8.63	  -6.52	  67.10	  -0.04	   0.11
	   7.43	   8.64	  -6.52	  67.06	  -0.18	   0.13
	   7.43	   8.64	  -6.53	  67.10	  -0.22	   0.11
	   7.43	   8.64	  -6.52	  67.17	  -0.22	   0.11
	   7.44	   8.64	  -6.52	  67.21	  -0.24	   0.11
	   7.42	   8.64	  -6.53	  67.24	  -0.22	   0.11
	   7.43	   8.61	  -6.52	  66.86	  -0.35	   0.11
	   7.42	   8.61	  -6.51	  66.84	  -0.46	   0.11
	   7.43	   8.61	  -6.51	  66.84	  -0.51	   0.11
	   7.44	   8.61	  -6.52	  66.62	  -0.48	   0.11
	   7.44	   8.61	  -6.52	  66.62	  -0.46	   0.11
	   7.43	   8.62	  -6.53	  66.58	  -0.57	   0.11
	   7.43	   8.62	  -6.53	  66.51	  -0.57	   0.11
	   7.43	   8.61	  -6.54	  66.62	  -0.73	   0.11
	   7.44	   8.62	  -6.53	  66.62	  -0.79	   0.11
	   7.44	   8.63	  -6.54	  66.82	  -0.75	   0.11
	   7.44	   8.63	  -6.54	  66.84	  -0.62	   0.11
	   7.44	   8.63	  -6.54	  66.86	  -0.64	   0.13
	   7.44	   8.63	  -6.54	  66.91	  -0.66	   0.13
	   7.44	   8.62	  -6.54	  66.93	  -0.59	   0.11
	   7.44	   8.62	  -6.54	  66.97	  -0.55	   0.11
	   7.44	   8.62	  -6.54	  66.99	  -0.57	   0.11
	   7.44	   8.62	  -6.53	  66.86	  -0.48	   0.11
	   7.43	   8.62	  -6.53	  66.86	  -0.46	   0.11
	   7.43	   8.61	  -6.53	  66.67	  -0.51	   0.11
	   7.44	   8.60	  -6.54	  66.67	  -0.26	   0.11
	   7.44	   8.60	  -6.54	  66.62	  -0.24	   0.11
	   7.44	   8.60	  -6.54	  66.58	  -0.22	   0.11
	   7.44	   8.60	  -6.54	  66.58	  -0.22	   0.11
	   7.44	   8.60	  -6.55	  66.53	  -0.26	   0.11
	   7.44	   8.60	  -6.55	  66.51	  -0.26	   0.11
	   7.44	   8.60	  -6.56	  66.56	  -0.29	   0.11
	   7.46	   8.61	  -6.55	  66.51	  -0.33	   0.11
	   7.46	   8.62	  -6.55	  66.64	  -0.29	   0.11
	   7.46	   8.62	  -6.54	  66.64	  -0.29	   0.11
	   7.46	   8.63	  -6.54	  66.64	  -0.29	   0.11
	   7.45	   8.61	  -6.52	  66.84	  -0.24	   0.13
	   7.45	   8.61	  -6.52	  66.86	  -0.24	   0.13
	   7.45	   8.61	  -6.52	  66.88	  -0.20	   0.13
	   7.45	   8.61	  -6.52	  66.91	  -0.22	   0.11
	   7.45	   8.61	  -6.52	  66.93	  -0.20	   0.11
	   7.44	   8.60	  -6.52	  66.95	  -0.15	   0.11
	   7.45	   8.59	  -6.53	  66.69	  -0.18	   0.11
	   7.45	   8.60	  -6.52	  66.67	  -0.33	   0.11
	   7.45	   8.59	  -6.52	  66.64	  -0.35	   0.11
	   7.45	   8.60	  -6.53	  66.56	  -0.35	   0.11
	   7.45	   8.59	  -6.53	  66.56	  -0.26	   0.11
	   7.45	   8.60	  -6.53	  66.53	  -0.33	   0.11
	   7.45	   8.59	  -6.53	  66.47	  -0.33	   0.11
	   7.45	   8.59	  -6.54	  66.58	  -0.42	   0.11
	   7.47	   8.60	  -6.53	  66.56	  -0.46	   0.11
	   7.47	   8.61	  -6.53	  66.82	  -0.37	   0.11
	   7.47	   8.61	  -6.53	  66.80	  -0.51	   0.11
	   7.46	   8.61	  -6.53	  66.82	  -0.53	   0.11
	   7.47	   8.62	  -6.54	  66.71	  -0.55	   0.11
	   7.47	   8.62	  -6.54	  66.73	  -0.53	   0.11
	   7.47	   8.61	  -6.53	  66.73	  -0.44	   0.11
	   7.47	   8.60	  -6.53	  66.73	  -0.44	   0.13
	   7.46	   8.60	  -6.52	  66.62	  -0.33	   0.11
	   7.45	   8.60	  -6.52	  66.60	  -0.29	   0.11
	   7.47	   8.57	  -6.48	  66.36	  -0.26	   0.11
	   7.47	   8.57	  -6.48	  66.38	  -0.20	   0.11
	   7.47	   8.57	  -6.48	  66.36	  -0.24	   0.11
	   7.47	   8.57	  -6.48	  66.34	  -0.24	   0.11
	   7.48	   8.57	  -6.49	  66.40	  -0.31	   0.11
	   7.48	   8.57	  -6.48	  66.38	  -0.33	   0.11
	   7.48	   8.59	  -6.48	  66.60	  -0.26	   0.11
	   7.48	   8.59	  -6.49	  66.64	  -0.20	   0.11
	   7.48	   8.59	  -6.49	  66.64	  -0.18	   0.11
	   7.48	   8.59	  -6.50	  66.53	  -0.15	   0.11
	   7.48	   8.60	  -6.50	  66.49	  -0.20	   0.13
	   7.48	   8.59	  -6.50	  66.49	  -0.18	   0.13
	   7.49	   8.59	  -6.50	  66.51	  -0.18	   0.11
	   7.48	   8.60	  -6.49	  66.47	  -0.11	   0.11
	   7.48	   8.59	  -6.49	  66.45	  -0.07	   0.11
	   7.48	   8.58	  -6.48	  66.31	  -0.09	   0.11
	   7.48	   8.57	  -6.49	  66.34	   0.04	   0.11
	   7.48	   8.57	  -6.49	  66.31	   0.07	   0.11
	   7.48	   8.57	  -6.49	  66.29	   0.09	   0.11
	   7.48	   8.63	  -6.48	  66.07	  -0.33	   0.11
	   7.48	   8.63	  -6.47	  66.18	  -0.33	   0.11
	   7.48	   8.63	  -6.47	  66.16	  -0.33	   0.11
	   7.48	   8.63	  -6.47	  66.14	  -0.37	   0.11
	   7.48	   8.63	  -6.48	  66.09	  -0.37	   0.11
	   7.48	   8.63	  -6.48	  66.20	  -0.46	   0.11
	   7.49	   8.63	  -6.47	  66.20	  -0.53	   0.11
	   7.48	   8.64	  -6.47	  66.53	  -0.48	   0.11
	   7.48	   8.64	  -6.48	  66.56	  -0.33	   0.11
	   7.48	   8.65	  -6.48	  66.58	  -0.33	   0.11
	   7.48	   8.64	  -6.47	  66.93	  -0.35	   0.11
	   7.47	   8.64	  -6.47	  66.97	  -0.24	   0.11
	   7.48	   8.63	  -6.46	  67.04	  -0.15	   0.11
	   7.48	   8.63	  -6.46	  67.08	  -0.15	   0.11
	   7.48	   8.63	  -6.46	  67.13	  -0.13	   0.11
	   7.46	   8.62	  -6.46	  67.19	  -0.09	   0.11
	   7.47	   8.60	  -6.46	  66.82	  -0.20	   0.11
